StateDesc,CountyName,Data_Value,Low_Confidence_Limit,High_Confidence_Limit,TotalPopulation,TotalPop18plus,LocationID,TractFIPS20,CountyName20,StateName20,PrimaryRUCA,Population,LandArea,PopDensity
Ohio,Cuyahoga,23.8,21.1,26.5,2634,2077,39035121500,39035121500,Cuyahoga County,Ohio,1,2634,0.3,7758.2
Ohio,Cuyahoga,9.6,8.3,10.9,5138,4141,39035175110,39035175110,Cuyahoga County,Ohio,1,5138,2.1,2407.4
Ohio,Defiance,13.0,11.3,14.8,3869,2962,39039958400,39039958400,Defiance County,Ohio,6,3869,92.2,41.9
Ohio,Delaware,11.1,9.6,12.8,3016,2418,39041011430,39041011430,Delaware County,Ohio,1,3016,2.3,1298.5
Ohio,Cuyahoga,14.8,12.8,16.7,3378,3081,39035172105,39035172105,Cuyahoga County,Ohio,1,3378,0.3,11317.3
Ohio,Cuyahoga,9.6,8.3,10.9,4587,3687,39035178102,39035178102,Cuyahoga County,Ohio,1,4587,0.8,5401.4
Ohio,Cuyahoga,12.9,11.4,14.5,4253,3199,39035154604,39035154604,Cuyahoga County,Ohio,1,4253,0.6,7684.6
Ohio,Cuyahoga,14.8,13.0,16.6,1826,1491,39035152703,39035152703,Cuyahoga County,Ohio,1,1826,0.7,2535.1
Ohio,Cuyahoga,18.1,15.9,20.2,4734,3862,39035195600,39035195600,Cuyahoga County,Ohio,1,4734,1.7,2727.4
Ohio,Cuyahoga,25.1,22.5,27.9,1786,1390,39035118602,39035118602,Cuyahoga County,Ohio,1,1786,0.2,10632.9
Ohio,Cuyahoga,11.9,10.5,13.3,4062,3197,39035197100,39035197100,Cuyahoga County,Ohio,1,4062,4.1,982.2
Ohio,Cuyahoga,17.2,15.4,19.2,2730,2077,39035171203,39035171203,Cuyahoga County,Ohio,1,2730,0.7,3896.1
Ohio,Cuyahoga,20.7,18.6,23.0,2462,1810,39035117500,39035117500,Cuyahoga County,Ohio,1,2462,0.5,5066.3
Ohio,Cuyahoga,10.8,9.3,12.3,4126,3307,39035189105,39035189105,Cuyahoga County,Ohio,1,4126,2.6,1599.1
Ohio,Cuyahoga,15.6,13.7,17.6,2021,1730,39035119401,39035119401,Cuyahoga County,Ohio,1,2021,0.3,7509.1
Ohio,Darke,13.6,11.8,15.5,3619,2734,39037560101,39037560101,Darke County,Ohio,6,3619,68.7,52.7
Ohio,Cuyahoga,18.6,16.8,20.5,2007,1316,39035123800,39035123800,Cuyahoga County,Ohio,1,2007,0.5,3923.0
Ohio,Cuyahoga,10.0,8.8,11.4,4016,3112,39035177201,39035177201,Cuyahoga County,Ohio,1,4016,0.4,9307.0
Ohio,Cuyahoga,18.3,16.4,20.4,1569,1274,39035185201,39035185201,Cuyahoga County,Ohio,1,1569,0.3,5691.0
Ohio,Cuyahoga,16.2,14.3,18.1,3617,3025,39035132301,39035132301,Cuyahoga County,Ohio,1,3617,1.7,2151.9
Ohio,Cuyahoga,6.6,5.6,7.7,1718,1433,39035161000,39035161000,Cuyahoga County,Ohio,1,1718,0.1,11939.5
Ohio,Cuyahoga,9.6,8.2,11.2,4288,3416,39035135104,39035135104,Cuyahoga County,Ohio,1,4288,3.8,1115.5
Ohio,Cuyahoga,22.3,20.1,24.6,1834,1382,39035120500,39035120500,Cuyahoga County,Ohio,1,1834,0.3,6455.0
Ohio,Cuyahoga,21.0,18.6,23.5,2267,1711,39035116800,39035116800,Cuyahoga County,Ohio,1,2267,0.3,6719.7
Ohio,Cuyahoga,16.8,14.9,19.0,1720,1514,39035196000,39035196000,Cuyahoga County,Ohio,1,1720,0.6,2826.3
Ohio,Cuyahoga,10.5,9.1,12.0,3619,2850,39035177104,39035177104,Cuyahoga County,Ohio,1,3619,0.6,6570.1
Ohio,Cuyahoga,8.6,7.5,9.9,3699,2991,39035173106,39035173106,Cuyahoga County,Ohio,1,3699,0.9,4077.5
Ohio,Cuyahoga,25.5,22.8,28.1,1710,1291,39035119702,39035119702,Cuyahoga County,Ohio,1,1710,0.2,8362.5
Ohio,Defiance,12.7,10.9,14.7,4250,3328,39039958100,39039958100,Defiance County,Ohio,5,4250,94.2,45.1
Ohio,Cuyahoga,14.0,12.4,15.7,2901,2087,39035154400,39035154400,Cuyahoga County,Ohio,1,2901,0.9,3350.8
Ohio,Cuyahoga,16.9,14.9,19.0,4217,3638,39035180102,39035180102,Cuyahoga County,Ohio,1,4217,1.6,2617.6
Ohio,Cuyahoga,6.2,5.4,7.1,2790,2436,39035141300,39035141300,Cuyahoga County,Ohio,1,2790,0.6,4757.8
Ohio,Cuyahoga,15.6,13.7,17.6,1415,1026,39035183603,39035183603,Cuyahoga County,Ohio,1,1415,0.2,7134.4
Ohio,Cuyahoga,10.7,9.3,12.1,2486,2003,39035174206,39035174206,Cuyahoga County,Ohio,1,2486,0.6,4237.1
Ohio,Cuyahoga,9.6,8.4,10.9,2262,1627,39035183401,39035183401,Cuyahoga County,Ohio,1,2262,0.5,4751.6
Ohio,Cuyahoga,13.7,11.9,15.6,2033,1902,39035194100,39035194100,Cuyahoga County,Ohio,1,2033,6.8,301.1
Ohio,Cuyahoga,11.6,10.1,13.4,3313,2801,39035182105,39035182105,Cuyahoga County,Ohio,1,3313,1.3,2471.5
Ohio,Cuyahoga,8.8,7.8,10.0,2944,2494,39035160602,39035160602,Cuyahoga County,Ohio,1,2944,0.2,11836.4
Ohio,Cuyahoga,19.3,17.2,21.4,1878,1418,39035117800,39035117800,Cuyahoga County,Ohio,1,1878,0.9,2134.7
Ohio,Cuyahoga,8.9,7.6,10.2,3872,3004,39035153106,39035153106,Cuyahoga County,Ohio,1,3872,0.8,5030.1
Ohio,Cuyahoga,9.4,8.2,10.8,3066,2434,39035177403,39035177403,Cuyahoga County,Ohio,1,3066,0.4,8088.5
Ohio,Delaware,8.3,7.3,9.5,9973,6438,39041012100,39041012100,Delaware County,Ohio,1,9973,14.6,683.4
Ohio,Cuyahoga,9.5,8.2,11.0,5387,4279,39035190506,39035190506,Cuyahoga County,Ohio,1,5387,3.7,1459.4
Ohio,Cuyahoga,18.6,16.5,20.8,4566,3845,39035195700,39035195700,Cuyahoga County,Ohio,1,4566,6.2,733.9
Ohio,Cuyahoga,10.8,9.3,12.4,2410,1892,39035174104,39035174104,Cuyahoga County,Ohio,1,2410,0.7,3223.1
Ohio,Cuyahoga,29.4,26.4,32.4,1214,965,39035151800,39035151800,Cuyahoga County,Ohio,1,1214,0.2,5321.3
Ohio,Cuyahoga,12.6,11.0,14.4,3137,2695,39035183501,39035183501,Cuyahoga County,Ohio,1,3137,0.6,5410.0
Ohio,Cuyahoga,26.3,23.6,28.8,1336,1010,39035116900,39035116900,Cuyahoga County,Ohio,1,1336,0.3,4889.8
Ohio,Cuyahoga,17.0,15.2,18.9,2124,1579,39035171204,39035171204,Cuyahoga County,Ohio,1,2124,0.7,3188.2
Ohio,Cuyahoga,13.4,11.9,15.1,2718,2132,39035123502,39035123502,Cuyahoga County,Ohio,1,2718,0.3,9341.2
Ohio,Cuyahoga,19.7,17.6,22.0,3917,2897,39035171103,39035171103,Cuyahoga County,Ohio,1,3917,0.7,5317.3
Ohio,Cuyahoga,26.1,23.3,28.8,1351,1052,39035116300,39035116300,Cuyahoga County,Ohio,1,1351,0.2,6431.2
Ohio,Cuyahoga,11.2,9.9,12.7,1162,877,39035140600,39035140600,Cuyahoga County,Ohio,1,1162,0.2,5405.4
Ohio,Cuyahoga,11.1,9.7,12.7,3685,3062,39035186105,39035186105,Cuyahoga County,Ohio,1,3685,1.3,2772.7
Ohio,Cuyahoga,17.3,15.2,19.4,1120,946,39035111202,39035111202,Cuyahoga County,Ohio,1,1120,1.1,1004.8
Ohio,Cuyahoga,12.8,11.2,14.6,2426,1984,39035152101,39035152101,Cuyahoga County,Ohio,1,2426,0.4,5896.4
Ohio,Cuyahoga,9.2,8.0,10.5,2665,2321,39035175108,39035175108,Cuyahoga County,Ohio,1,2665,0.6,4521.5
Ohio,Cuyahoga,25.1,22.6,27.8,1115,860,39035112301,39035112301,Cuyahoga County,Ohio,1,1115,0.3,4299.3
Ohio,Cuyahoga,20.9,18.7,23.0,2956,2455,39035117600,39035117600,Cuyahoga County,Ohio,1,2956,0.7,4423.6
Ohio,Cuyahoga,30.1,27.0,33.1,1945,1611,39035198700,39035198700,Cuyahoga County,Ohio,1,1945,0.5,4155.7
Ohio,Cuyahoga,11.7,10.2,13.2,2369,1742,39035184106,39035184106,Cuyahoga County,Ohio,1,2369,0.6,3991.9
Ohio,Cuyahoga,10.7,9.4,12.2,4006,3349,39035177103,39035177103,Cuyahoga County,Ohio,1,4006,0.8,5251.6
Ohio,Cuyahoga,10.5,9.1,11.9,3356,2736,39035194300,39035194300,Cuyahoga County,Ohio,1,3356,3.9,852.2
Ohio,Delaware,8.7,7.3,10.1,5203,3545,39041011564,39041011564,Delaware County,Ohio,1,5203,3.1,1679.7
Ohio,Cuyahoga,26.8,24.2,29.4,1102,880,39035151500,39035151500,Cuyahoga County,Ohio,1,1102,0.3,4298.6
Ohio,Cuyahoga,11.4,9.9,13.1,2546,2135,39035134205,39035134205,Cuyahoga County,Ohio,1,2546,0.7,3677.4
Ohio,Cuyahoga,11.4,10.1,12.9,4967,3808,39035185202,39035185202,Cuyahoga County,Ohio,1,4967,0.7,7270.2
Ohio,Cuyahoga,9.8,8.7,11.1,3185,2581,39035197300,39035197300,Cuyahoga County,Ohio,1,3185,0.4,9078.5
Ohio,Cuyahoga,10.4,9.0,12.0,3842,3357,39035170202,39035170202,Cuyahoga County,Ohio,1,3842,1.0,3855.9
Ohio,Cuyahoga,7.9,6.8,9.0,1617,1312,39035141601,39035141601,Cuyahoga County,Ohio,1,1617,0.4,4456.6
Ohio,Cuyahoga,9.1,7.9,10.5,4812,3399,39035131103,39035131103,Cuyahoga County,Ohio,1,4812,1.3,3768.0
Ohio,Cuyahoga,8.8,7.6,10.2,3522,2754,39035130106,39035130106,Cuyahoga County,Ohio,1,3522,0.9,3741.9
Ohio,Cuyahoga,6.5,5.6,7.6,3478,2930,39035160900,39035160900,Cuyahoga County,Ohio,1,3478,0.6,5395.4
Ohio,Cuyahoga,11.2,9.5,12.9,3568,2932,39035189109,39035189109,Cuyahoga County,Ohio,1,3568,1.7,2046.3
Ohio,Cuyahoga,19.9,17.9,22.0,1757,1326,39035117203,39035117203,Cuyahoga County,Ohio,1,1757,0.2,8343.2
Ohio,Cuyahoga,9.6,8.4,10.9,3968,3131,39035172102,39035172102,Cuyahoga County,Ohio,1,3968,0.7,5803.3
Ohio,Cuyahoga,12.0,10.6,13.5,4875,3581,39035152102,39035152102,Cuyahoga County,Ohio,1,4875,0.6,8850.9
Ohio,Cuyahoga,14.7,13.0,16.5,2274,1669,39035154100,39035154100,Cuyahoga County,Ohio,1,2274,0.2,10041.9
Ohio,Cuyahoga,25.9,23.4,28.5,935,675,39035112200,39035112200,Cuyahoga County,Ohio,1,935,0.2,4848.0
Ohio,Cuyahoga,16.0,14.2,17.9,2288,1950,39035152301,39035152301,Cuyahoga County,Ohio,1,2288,0.2,9460.7
Ohio,Cuyahoga,18.9,17.0,20.9,1957,1462,39035115400,39035115400,Cuyahoga County,Ohio,1,1957,0.3,7198.2
Ohio,Cuyahoga,8.7,7.7,9.9,3287,2606,39035187104,39035187104,Cuyahoga County,Ohio,1,3287,0.5,7274.0
Ohio,Cuyahoga,12.1,10.6,13.6,2851,2266,39035132200,39035132200,Cuyahoga County,Ohio,1,2851,1.4,1995.3
Ohio,Cuyahoga,6.5,5.6,7.6,3535,2877,39035160400,39035160400,Cuyahoga County,Ohio,1,3535,0.4,8014.7
Ohio,Cuyahoga,17.7,15.6,19.8,2743,2132,39035127501,39035127501,Cuyahoga County,Ohio,1,2743,0.9,3215.6
Ohio,Cuyahoga,12.8,11.2,14.5,3279,2587,39035138106,39035138106,Cuyahoga County,Ohio,1,3279,1.0,3349.2
Ohio,Cuyahoga,18.9,17.0,21.1,2066,1494,39035198100,39035198100,Cuyahoga County,Ohio,1,2066,0.3,8089.5
Ohio,Delaware,9.6,8.2,11.1,4591,3387,39041011766,39041011766,Delaware County,Ohio,1,4591,1.7,2691.2
Ohio,Cuyahoga,28.2,25.5,30.7,1769,1268,39035121300,39035121300,Cuyahoga County,Ohio,1,1769,0.5,3444.5
Ohio,Cuyahoga,10.4,9.0,12.0,2988,2459,39035134206,39035134206,Cuyahoga County,Ohio,1,2988,1.0,3072.0
Ohio,Cuyahoga,9.8,8.5,11.2,4471,3569,39035177405,39035177405,Cuyahoga County,Ohio,1,4471,0.7,6365.4
Ohio,Cuyahoga,11.3,9.9,12.8,2333,1781,39035185103,39035185103,Cuyahoga County,Ohio,1,2333,0.4,6262.0
Ohio,Cuyahoga,16.1,14.2,18.1,1866,1500,39035124202,39035124202,Cuyahoga County,Ohio,1,1866,0.3,5517.4
Ohio,Cuyahoga,10.9,9.4,12.7,2264,1861,39035194500,39035194500,Cuyahoga County,Ohio,2,2264,9.0,252.1
Ohio,Darke,16.5,14.3,18.7,3954,3010,39037510100,39037510100,Darke County,Ohio,6,3954,62.6,63.2
Ohio,Cuyahoga,7.8,6.8,9.0,2901,2351,39035161200,39035161200,Cuyahoga County,Ohio,1,2901,0.3,10625.2
Ohio,Delaware,14.8,13.0,16.7,2689,2088,39041011101,39041011101,Delaware County,Ohio,2,2689,32.4,83.0
Ohio,Cuyahoga,24.4,22.0,27.0,1684,1306,39035118200,39035118200,Cuyahoga County,Ohio,1,1684,0.2,6900.2
Ohio,Darke,17.2,15.0,19.6,3250,2558,39037555101,39037555101,Darke County,Ohio,4,3250,4.5,728.2
Ohio,Cuyahoga,23.5,21.2,26.0,1689,1336,39035198900,39035198900,Cuyahoga County,Ohio,1,1689,0.3,6721.0
Ohio,Cuyahoga,11.1,9.6,12.7,4008,3261,39035177504,39035177504,Cuyahoga County,Ohio,1,4008,0.8,5023.0
Ohio,Cuyahoga,16.1,14.1,18.2,1507,1216,39035183402,39035183402,Cuyahoga County,Ohio,1,1507,0.3,5902.9
Ohio,Cuyahoga,12.7,11.0,14.5,3454,2939,39035178201,39035178201,Cuyahoga County,Ohio,1,3454,0.8,4374.3
Ohio,Cuyahoga,11.4,9.8,13.3,4395,3712,39035177505,39035177505,Cuyahoga County,Ohio,1,4395,1.4,3101.0
Ohio,Cuyahoga,10.5,9.0,12.1,5139,4236,39035189107,39035189107,Cuyahoga County,Ohio,1,5139,2.2,2304.5
Ohio,Cuyahoga,9.3,8.1,10.6,2460,1999,39035141400,39035141400,Cuyahoga County,Ohio,1,2460,0.6,4222.2
Ohio,Cuyahoga,8.9,7.6,10.2,3549,2696,39035130105,39035130105,Cuyahoga County,Ohio,1,3549,0.6,5472.2
Ohio,Cuyahoga,14.1,12.4,15.8,4357,3618,39035177101,39035177101,Cuyahoga County,Ohio,1,4357,1.9,2256.1
Ohio,Cuyahoga,21.5,19.1,24.1,2136,1691,39035119600,39035119600,Cuyahoga County,Ohio,1,2136,0.5,4485.8
Ohio,Cuyahoga,18.7,16.5,21.1,2677,1973,39035188106,39035188106,Cuyahoga County,Ohio,1,2677,0.4,6321.1
Ohio,Cuyahoga,12.0,10.5,13.6,3662,3042,39035177304,39035177304,Cuyahoga County,Ohio,1,3662,0.6,5781.7
Ohio,Cuyahoga,12.2,10.6,13.9,1430,1301,39035192800,39035192800,Cuyahoga County,Ohio,1,1430,1.0,1384.0
Ohio,Cuyahoga,24.0,21.6,26.4,2090,1578,39035120801,39035120801,Cuyahoga County,Ohio,1,2090,0.2,8758.9
Ohio,Cuyahoga,11.1,9.5,12.9,5851,4837,39035181201,39035181201,Cuyahoga County,Ohio,1,5851,1.5,3927.8
Ohio,Cuyahoga,22.2,19.9,24.5,923,688,39035114501,39035114501,Cuyahoga County,Ohio,1,923,1.2,757.2
Ohio,Cuyahoga,10.6,9.3,11.9,1079,783,39035141000,39035141000,Cuyahoga County,Ohio,1,1079,0.3,3463.4
Ohio,Cuyahoga,7.2,6.2,8.4,1852,1519,39035160300,39035160300,Cuyahoga County,Ohio,1,1852,0.2,8891.4
Ohio,Cuyahoga,14.5,12.7,16.3,2469,1804,39035140701,39035140701,Cuyahoga County,Ohio,1,2469,0.4,6042.5
Ohio,Cuyahoga,22.4,20.1,24.7,1289,987,39035199000,39035199000,Cuyahoga County,Ohio,1,1289,0.3,4434.6
Ohio,Cuyahoga,11.5,9.9,13.1,2758,2355,39035178101,39035178101,Cuyahoga County,Ohio,1,2758,0.7,3941.3
Ohio,Cuyahoga,8.6,7.5,9.9,1455,1199,39035141700,39035141700,Cuyahoga County,Ohio,1,1455,0.3,4827.2
Ohio,Cuyahoga,10.1,8.6,11.8,2931,2386,39035175106,39035175106,Cuyahoga County,Ohio,1,2931,1.4,2062.8
Ohio,Cuyahoga,10.7,9.2,12.3,3632,3022,39035174107,39035174107,Cuyahoga County,Ohio,1,3632,0.8,4414.9
Ohio,Cuyahoga,17.1,15.1,19.2,5126,3820,39035171102,39035171102,Cuyahoga County,Ohio,1,5126,1.1,4776.0
Ohio,Cuyahoga,10.4,9.0,12.1,3901,3295,39035153105,39035153105,Cuyahoga County,Ohio,1,3901,0.6,6185.7
Ohio,Cuyahoga,11.6,9.9,13.3,3431,3267,39035160604,39035160604,Cuyahoga County,Ohio,1,3431,0.1,26613.0
Ohio,Cuyahoga,11.9,10.4,13.5,4117,3374,39035138110,39035138110,Cuyahoga County,Ohio,1,4117,0.8,5112.8
Ohio,Cuyahoga,34.8,31.6,37.9,3113,2617,39035117201,39035117201,Cuyahoga County,Ohio,1,3113,0.3,9762.9
Ohio,Defiance,13.9,12.1,15.9,4543,3435,39039958200,39039958200,Defiance County,Ohio,9,4543,130.8,34.7
Ohio,Cuyahoga,11.5,10.1,13.0,2576,1859,39035183604,39035183604,Cuyahoga County,Ohio,1,2576,0.3,9269.4
Ohio,Cuyahoga,12.3,10.8,14.0,3809,3282,39035177606,39035177606,Cuyahoga County,Ohio,1,3809,1.2,3108.0
Ohio,Cuyahoga,9.4,8.2,10.8,2776,2329,39035123601,39035123601,Cuyahoga County,Ohio,1,2776,0.5,5631.2
Ohio,Delaware,11.3,9.8,13.0,5684,4508,39041011762,39041011762,Delaware County,Ohio,1,5684,3.1,1824.6
Ohio,Delaware,8.1,7.0,9.2,8697,5715,39041011562,39041011562,Delaware County,Ohio,1,8697,14.7,590.6
Ohio,Delaware,9.5,8.3,11.0,6557,4743,39041011900,39041011900,Delaware County,Ohio,1,6557,3.4,1920.5
Ohio,Cuyahoga,8.9,7.7,10.0,3801,3249,39035185203,39035185203,Cuyahoga County,Ohio,1,3801,1.0,3911.7
Ohio,Cuyahoga,20.9,18.4,23.4,2140,1625,39035140301,39035140301,Cuyahoga County,Ohio,1,2140,0.3,7667.2
Ohio,Cuyahoga,9.7,8.4,11.0,3990,3136,39035177406,39035177406,Cuyahoga County,Ohio,1,3990,0.5,7376.7
Ohio,Cuyahoga,8.6,7.5,9.8,1583,1320,39035141500,39035141500,Cuyahoga County,Ohio,1,1583,0.4,4252.8
Ohio,Cuyahoga,12.3,10.5,14.4,5206,4479,39035131104,39035131104,Cuyahoga County,Ohio,1,5206,0.9,5505.0
Ohio,Cuyahoga,30.1,27.4,32.8,1271,993,39035116700,39035116700,Cuyahoga County,Ohio,1,1271,0.4,3083.6
Ohio,Delaware,7.9,6.9,9.1,4079,2859,39041011530,39041011530,Delaware County,Ohio,1,4079,0.9,4531.8
Ohio,Cuyahoga,10.6,9.1,12.2,2618,2127,39035186104,39035186104,Cuyahoga County,Ohio,1,2618,1.9,1366.0
Ohio,Cuyahoga,10.7,9.1,12.4,3311,2695,39035175202,39035175202,Cuyahoga County,Ohio,1,3311,4.7,698.3
Ohio,Cuyahoga,7.2,6.3,8.2,3137,2656,39035187105,39035187105,Cuyahoga County,Ohio,1,3137,0.5,6527.3
Ohio,Cuyahoga,12.6,11.1,14.3,2561,2039,39035123700,39035123700,Cuyahoga County,Ohio,1,2561,1.3,1900.2
Ohio,Cuyahoga,17.1,15.3,19.1,1453,1159,39035118900,39035118900,Cuyahoga County,Ohio,1,1453,0.3,4351.9
Ohio,Delaware,9.9,8.5,11.5,7545,5511,39041011432,39041011432,Delaware County,Ohio,1,7545,12.9,586.8
Ohio,Cuyahoga,10.9,9.3,12.5,4606,3624,39035186202,39035186202,Cuyahoga County,Ohio,1,4606,1.5,3147.7
Ohio,Cuyahoga,22.3,20.1,24.6,4165,3318,39035198300,39035198300,Cuyahoga County,Ohio,1,4165,2.7,1519.8
Ohio,Cuyahoga,21.1,18.7,23.7,1799,1419,39035121100,39035121100,Cuyahoga County,Ohio,1,1799,0.3,6974.0
Ohio,Cuyahoga,16.5,14.8,18.3,3360,2445,39035197600,39035197600,Cuyahoga County,Ohio,1,3360,0.4,8665.3
Ohio,Cuyahoga,26.8,24.2,29.5,1554,1209,39035119402,39035119402,Cuyahoga County,Ohio,1,1554,0.2,9530.7
Ohio,Cuyahoga,9.7,8.4,11.0,3816,2986,39035179101,39035179101,Cuyahoga County,Ohio,1,3816,3.2,1182.2
Ohio,Cuyahoga,7.4,6.4,8.5,3270,2693,39035161400,39035161400,Cuyahoga County,Ohio,1,3270,0.4,9080.9
Ohio,Delaware,11.2,9.6,12.8,2569,1982,39041011764,39041011764,Delaware County,Ohio,2,2569,5.4,473.6
Ohio,Cuyahoga,17.3,15.4,19.3,3792,2939,39035154501,39035154501,Cuyahoga County,Ohio,1,3792,0.9,4433.6
Ohio,Cuyahoga,20.2,18.2,22.4,2456,1892,39035121403,39035121403,Cuyahoga County,Ohio,1,2456,0.4,6194.5
Ohio,Cuyahoga,10.3,8.8,11.8,1519,1202,39035192300,39035192300,Cuyahoga County,Ohio,1,1519,1.8,847.5
Ohio,Cuyahoga,25.0,22.5,27.8,3005,2474,39035122100,39035122100,Cuyahoga County,Ohio,1,3005,0.6,4819.0
Ohio,Cuyahoga,10.7,9.2,12.4,2992,2457,39035174203,39035174203,Cuyahoga County,Ohio,1,2992,1.2,2461.1
Ohio,Cuyahoga,17.1,15.1,19.2,2981,2576,39035123602,39035123602,Cuyahoga County,Ohio,1,2981,0.9,3365.9
Ohio,Cuyahoga,9.2,7.9,10.5,5476,4500,39035181204,39035181204,Cuyahoga County,Ohio,1,5476,1.0,5363.2
Ohio,Cuyahoga,12.2,10.6,13.7,4153,3472,39035138109,39035138109,Cuyahoga County,Ohio,1,4153,1.6,2595.7
Ohio,Cuyahoga,18.5,16.1,20.8,2188,1684,39035117101,39035117101,Cuyahoga County,Ohio,1,2188,0.4,5910.9
Ohio,Cuyahoga,18.4,16.3,20.4,2664,2197,39035171205,39035171205,Cuyahoga County,Ohio,1,2664,0.7,3857.0
Ohio,Cuyahoga,14.5,12.8,16.2,2975,2406,39035180104,39035180104,Cuyahoga County,Ohio,1,2975,1.0,3092.9
Ohio,Cuyahoga,10.7,9.2,12.4,5628,4531,39035155101,39035155101,Cuyahoga County,Ohio,1,5628,3.9,1425.9
Ohio,Cuyahoga,22.2,19.7,24.9,1019,764,39035151700,39035151700,Cuyahoga County,Ohio,1,1019,0.2,5343.4
Ohio,Cuyahoga,6.7,5.7,7.7,3601,2966,39035161100,39035161100,Cuyahoga County,Ohio,1,3601,0.4,10282.5
Ohio,Cuyahoga,15.0,13.3,16.7,5302,3965,39035124100,39035124100,Cuyahoga County,Ohio,1,5302,0.4,11907.0
Ohio,Cuyahoga,12.9,11.4,14.6,2711,2204,39035197700,39035197700,Cuyahoga County,Ohio,1,2711,0.6,4183.9
Ohio,Cuyahoga,20.4,18.2,22.9,1628,1245,39035199200,39035199200,Cuyahoga County,Ohio,1,1628,0.3,5401.3
Ohio,Cuyahoga,15.3,13.6,17.1,1661,1230,39035140702,39035140702,Cuyahoga County,Ohio,1,1661,0.3,6429.4
Ohio,Cuyahoga,7.9,7.0,8.8,3596,3467,39035118800,39035118800,Cuyahoga County,Ohio,1,3596,0.4,8073.1
Ohio,Cuyahoga,25.7,23.0,28.2,1043,743,39035111401,39035111401,Cuyahoga County,Ohio,1,1043,0.3,4110.3
Ohio,Darke,14.5,12.5,16.5,3343,2498,39037540100,39037540100,Darke County,Ohio,6,3343,37.2,90.0
Ohio,Cuyahoga,9.9,8.5,11.6,4850,3878,39035175105,39035175105,Cuyahoga County,Ohio,1,4850,2.7,1769.8
Ohio,Cuyahoga,16.5,14.7,18.6,3635,2664,39035115900,39035115900,Cuyahoga County,Ohio,1,3635,0.5,7341.9
Ohio,Delaware,10.9,9.6,12.5,5851,4481,39041012000,39041012000,Delaware County,Ohio,2,5851,85.1,68.8
Ohio,Cuyahoga,9.1,7.9,10.6,5720,4520,39035136103,39035136103,Cuyahoga County,Ohio,1,5720,4.9,1164.1
Ohio,Cuyahoga,12.2,10.6,14.0,2543,2108,39035177302,39035177302,Cuyahoga County,Ohio,1,2543,0.7,3533.3
Ohio,Cuyahoga,12.6,11.0,14.3,4483,3823,39035172202,39035172202,Cuyahoga County,Ohio,1,4483,1.5,3019.7
Ohio,Cuyahoga,12.2,10.6,13.8,2435,1939,39035196100,39035196100,Cuyahoga County,Ohio,1,2435,3.7,666.9
Ohio,Cuyahoga,24.0,21.3,26.8,1823,1405,39035116600,39035116600,Cuyahoga County,Ohio,1,1823,0.3,5371.3
Ohio,Cuyahoga,9.6,8.2,11.1,6160,4862,39035156102,39035156102,Cuyahoga County,Ohio,1,6160,6.1,1013.5
Ohio,Cuyahoga,11.3,9.8,12.9,2235,1827,39035178205,39035178205,Cuyahoga County,Ohio,1,2235,0.4,5021.9
Ohio,Cuyahoga,21.0,18.8,23.2,1270,1009,39035151600,39035151600,Cuyahoga County,Ohio,1,1270,0.3,3730.2
Ohio,Cuyahoga,23.9,21.5,26.3,1701,1328,39035198500,39035198500,Cuyahoga County,Ohio,1,1701,0.5,3169.2
Ohio,Cuyahoga,10.3,8.9,12.0,6395,5278,39035175201,39035175201,Cuyahoga County,Ohio,1,6395,6.0,1059.9
Ohio,Cuyahoga,9.1,8.0,10.4,2958,2328,39035183100,39035183100,Cuyahoga County,Ohio,1,2958,0.7,3967.3
Ohio,Cuyahoga,28.2,25.5,31.0,1041,791,39035111700,39035111700,Cuyahoga County,Ohio,1,1041,0.2,6787.6
Ohio,Cuyahoga,14.8,13.1,16.6,1924,1605,39035132302,39035132302,Cuyahoga County,Ohio,1,1924,0.7,2657.2
Ohio,Cuyahoga,12.4,10.8,14.2,3437,2794,39035174207,39035174207,Cuyahoga County,Ohio,1,3437,1.4,2406.0
Ohio,Cuyahoga,13.3,11.6,15.2,2755,2061,39035185101,39035185101,Cuyahoga County,Ohio,1,2755,0.7,4230.6
Ohio,Cuyahoga,9.7,8.2,11.3,5507,4298,39035135105,39035135105,Cuyahoga County,Ohio,1,5507,6.0,925.4
Ohio,Cuyahoga,8.8,7.6,10.1,4793,3912,39035170102,39035170102,Cuyahoga County,Ohio,1,4793,1.1,4364.6
Ohio,Delaware,9.0,7.9,10.3,6191,4045,39041011563,39041011563,Delaware County,Ohio,1,6191,4.1,1512.2
Ohio,Darke,14.9,12.7,17.2,3494,2699,39037550100,39037550100,Darke County,Ohio,5,3494,39.6,88.2
Ohio,Cuyahoga,26.2,23.6,29.1,1159,879,39035150300,39035150300,Cuyahoga County,Ohio,1,1159,0.2,5563.0
Ohio,Cuyahoga,9.4,8.0,10.9,4323,3421,39035195900,39035195900,Cuyahoga County,Ohio,1,4323,2.6,1678.4
Ohio,Defiance,13.3,11.6,15.3,3630,2746,39039958600,39039958600,Defiance County,Ohio,4,3630,7.1,511.9
Ohio,Cuyahoga,24.3,21.9,27.0,1006,740,39035150400,39035150400,Cuyahoga County,Ohio,1,1006,0.2,6179.9
Ohio,Cuyahoga,11.2,9.8,12.9,2935,2412,39035170101,39035170101,Cuyahoga County,Ohio,1,2935,0.6,4516.3
